created_at,favorite_count,quote_count,reply_count,retweet_count,username,tweet_url,full_text,Label,cleaning,case_folding,tokenize,stopword,stemming,normalized,text_for_tfidf,tfidf_per_word
Sat Aug 05 15:02:13 +0000 2023,0,0,0,0,PKSCibitung,https://x.com/PKSCibitung/status/1687841442952253440,Deteksi Dini Kanker Payudara Bersama dr. Feranida,positif,Deteksi Dini Kanker Payudara Bersama dr Feranida,deteksi dini kanker payudara bersama dr feranida,"['deteksi', 'dini', 'kanker', 'payudara', 'bersama', 'dr', 'feranida']","['deteksi', 'kanker', 'payudara', 'dr', 'feranida']","['deteksi', 'kanker', 'payudara', 'dr', 'feranida']","['deteksi', 'kanker', 'payudara', 'dr', 'feranida']",deteksi kanker payudara dr feranida,"[0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.28454217972262447, 0.5036243687845982]"
Thu Aug 03 10:15:56 +0000 2023,0,0,0,0,terasjakartaid,https://x.com/terasjakartaid/status/1687044624685359104,Kanker payudara adalah salah satu jenis penyakit kanker yang paling banyak terjadi kasusnya di Indonesia.,negatif,Kanker payudara adalah salah satu jenis penyakit kanker yang paling banyak terjadi kasusnya di Indonesia,kanker payudara adalah salah satu jenis penyakit kanker yang paling banyak terjadi kasusnya di indonesia,"['kanker', 'payudara', 'adalah', 'salah', 'satu', 'jenis', 'penyakit', 'kanker', 'yang', 'paling', 'banyak', 'terjadi', 'kasusnya', 'di', 'indonesia']","['kanker', 'payudara', 'salah', 'jenis', 'penyakit', 'kanker', 'kasusnya', 'indonesia']","['kanker', 'payudara', 'salah', 'jenis', 'sakit', 'kanker', 'kasus', 'indonesia']","['kanker', 'payudara', 'salah', 'jenis', 'sakit', 'kanker', 'kasus', 'indonesia']",kanker payudara salah jenis sakit kanker kasus indonesia,"[0.09390628797842587, 0.07739545967449547, 0.2073116230101673, 0.2982672267408562, 0.17878135647325652, 0.09390628797842587, 0.48526048539913935, 0.22451998245947968]"
Thu Aug 10 15:04:07 +0000 2023,1,0,0,1,kompascom,https://x.com/kompascom/status/1689653862188421122,Penyebab puting sakit bisa dari perubahan hormonal ketika wanita mengalami menstruasi atau hamil hingga kanker payudara.,positif,Penyebab puting sakit bisa dari perubahan hormonal ketika wanita mengalami menstruasi atau hamil hingga kanker payudara,penyebab puting sakit bisa dari perubahan hormonal ketika wanita mengalami menstruasi atau hamil hingga kanker payudara,"['penyebab', 'puting', 'sakit', 'bisa', 'dari', 'perubahan', 'hormonal', 'ketika', 'wanita', 'mengalami', 'menstruasi', 'atau', 'hamil', 'hingga', 'kanker', 'payudara']","['penyebab', 'puting', 'sakit', 'perubahan', 'hormonal', 'wanita', 'mengalami', 'menstruasi', 'hamil', 'kanker', 'payudara']","['sebab', 'puting', 'sakit', 'ubah', 'hormonal', 'wanita', 'alami', 'menstruasi', 'hamil', 'kanker', 'payudara']","['sebab', 'puting', 'sakit', 'ubah', 'hormonal', 'wanita', 'alami', 'menstruasi', 'hamil', 'kanker', 'payudara']",sebab puting sakit ubah hormonal wanita alami menstruasi hamil kanker payudara,"[0.27092726881222656, 0.32011547713765615, 0.17878135647325652, 0.3125762600178971, 0.2937142579530369, 0.23462261248529223, 0.2876034732747067, 0.3386195221066389, 0.3624645343486558, 0.09390628797842587, 0.07739545967449547]"
Mon Aug 14 02:37:06 +0000 2023,1,0,1,0,kumparan,https://x.com/kumparan/status/1690915420986048512,Adi Husada Cancer Center (AHCC) sebagai salah satu layanan Pusat Kanker Payudara di Surabaya dapat menjadi pilihan rumah sakit untuk kasus kanker payudara.,positif,Adi Husada Cancer Center AHCC sebagai salah satu layanan Pusat Kanker Payudara di Surabaya dapat menjadi pilihan rumah sakit untuk kasus kanker payudara,adi husada cancer center ahcc sebagai salah satu layanan pusat kanker payudara di surabaya dapat menjadi pilihan rumah sakit untuk kasus kanker payudara,"['adi', 'husada', 'cancer', 'center', 'ahcc', 'sebagai', 'salah', 'satu', 'layanan', 'pusat', 'kanker', 'payudara', 'di', 'surabaya', 'dapat', 'menjadi', 'pilihan', 'rumah', 'sakit', 'untuk', 'kasus', 'kanker', 'payudara']","['adi', 'husada', 'cancer', 'center', 'ahcc', 'salah', 'layanan', 'pusat', 'kanker', 'payudara', 'surabaya', 'pilihan', 'rumah', 'sakit', 'kanker', 'payudara']","['adi', 'husada', 'cancer', 'center', 'ahcc', 'salah', 'layan', 'pusat', 'kanker', 'payudara', 'surabaya', 'pilih', 'rumah', 'sakit', 'kanker', 'payudara']","['adi', 'husada', 'cancer', 'center', 'ahcc', 'salah', 'layan', 'pusat', 'kanker', 'payudara', 'surabaya', 'pilih', 'rumah', 'sakit', 'kanker', 'payudara']",adi husada cancer center ahcc salah layan pusat kanker payudara surabaya pilih rumah sakit kanker payudara,"[0.3682179739861807, 0.2912287186567186, 0.22674372334693446, 0.3136271225838696, 0.3682179739861807, 0.2073116230101673, 0.308124523551165, 0.23541385140419205, 0.09390628797842587, 0.07739545967449547, 0.29752132900721656, 0.27406509022091347, 0.24447050291674444, 0.17878135647325652, 0.09390628797842587, 0.07739545967449547]"
Fri Aug 18 02:50:39 +0000 2023,0,0,0,0,RelawanSinta,https://x.com/RelawanSinta/status/1692368383378120742,Merayakan Hari Penelitian Kanker Payudara Sedunia pada tanggal 18 Agustus 2023 kita diingatkan akan peran penting kita semua dalam mendukung penelitian dan edukasi untuk mengatasi dampak penyakit ini secara global.,positif,Merayakan Hari Penelitian Kanker Payudara Sedunia pada tanggal 18 Agustus 2023 kita diingatkan akan peran penting kita semua dalam mendukung penelitian dan edukasi untuk mengatasi dampak penyakit ini secara global,merayakan hari penelitian kanker payudara sedunia pada tanggal 18 agustus 2023 kita diingatkan akan peran penting kita semua dalam mendukung penelitian dan edukasi untuk mengatasi dampak penyakit ini secara global,"['merayakan', 'hari', 'penelitian', 'kanker', 'payudara', 'sedunia', 'pada', 'tanggal', '18', 'agustus', '2023', 'kita', 'diingatkan', 'akan', 'peran', 'penting', 'kita', 'semua', 'dalam', 'mendukung', 'penelitian', 'dan', 'edukasi', 'untuk', 'mengatasi', 'dampak', 'penyakit', 'ini', 'secara', 'global']","['merayakan', 'penelitian', 'kanker', 'payudara', 'sedunia', 'tanggal', '18', 'agustus', '2023', 'peran', 'mendukung', 'penelitian', 'edukasi', 'mengatasi', 'dampak', 'penyakit', 'global']","['raya', 'teliti', 'kanker', 'payudara', 'dunia', 'tanggal', '18', 'agustus', '2023', 'peran', 'dukung', 'teliti', 'edukasi', 'atas', 'dampak', 'sakit', 'global']","['raya', 'teliti', 'kanker', 'payudara', 'dunia', 'tanggal', '18', 'agustus', '2023', 'peran', 'dukung', 'teliti', 'edukasi', 'atas', 'dampak', 'sakit', 'global']",raya teliti kanker payudara dunia tanggal 18 agustus 2023 peran dukung teliti edukasi atas dampak sakit global,"[0.3165603075738779, 0.25935127036728983, 0.09390628797842587, 0.07739545967449547, 0.23374512433646394, 0.2338109405169791, 0.22409019109244094, 0.251711814270404, 0.21716600260533853, 0.2928054777974311, 0.24438078520049758, 0.25935127036728983, 0.2548989904521658, 0.2964373566170664, 0.4469065973002843, 0.17878135647325652, 0.29648051325218616]"
Mon Aug 14 00:30:00 +0000 2023,0,0,0,0,SINDOnews,https://x.com/SINDOnews/status/1690883433009225728,Nunung bersyukur kanker payudara yang diidapnya tak menyebar,negatif,Nunung bersyukur kanker payudara yang diidapnya tak menyebar,nunung bersyukur kanker payudara yang diidapnya tak menyebar,"['nunung', 'bersyukur', 'kanker', 'payudara', 'yang', 'diidapnya', 'tak', 'menyebar']","['nunung', 'bersyukur', 'kanker', 'payudara', 'diidapnya', 'menyebar']","['nunung', 'syukur', 'kanker', 'payudara', 'idap', 'sebar']","['nunung', 'syukur', 'kanker', 'payudara', 'idap', 'sebar']",nunung syukur kanker payudara idap sebar,"[0.33743867355800466, 0.42171670404900413, 0.09390628797842587, 0.07739545967449547, 0.27538766656192826, 0.3255096257917757]"
Wed Aug 16 03:41:37 +0000 2023,0,0,0,0,2sosdua1415,https://x.com/2sosdua1415/status/1691656430598922574,Nunung Ungkapkan Kondisi Terbarunya Sempat Alami Infeksi Pasca Operasi Pengangkatan Kanker Payudara,negatif,Nunung Ungkapkan Kondisi Terbarunya Sempat Alami Infeksi Pasca Operasi Pengangkatan Kanker Payudara,nunung ungkapkan kondisi terbarunya sempat alami infeksi pasca operasi pengangkatan kanker payudara,"['nunung', 'ungkapkan', 'kondisi', 'terbarunya', 'sempat', 'alami', 'infeksi', 'pasca', 'operasi', 'pengangkatan', 'kanker', 'payudara']","['nunung', 'ungkapkan', 'kondisi', 'terbarunya', 'alami', 'infeksi', 'pasca', 'operasi', 'pengangkatan', 'kanker', 'payudara']","['nunung', 'ungkap', 'kondisi', 'baru', 'alami', 'infeksi', 'pasca', 'operasi', 'angkat', 'kanker', 'payudara']","['nunung', 'ungkap', 'kondisi', 'baru', 'alami', 'infeksi', 'pasca', 'operasi', 'angkat', 'kanker', 'payudara']",nunung ungkap kondisi baru alami infeksi pasca operasi angkat kanker payudara,"[0.33743867355800466, 0.34189148939218855, 0.361762538191849, 0.3203813478976457, 0.2876034732747067, 0.42099090134786404, 0.38334129059530514, 0.2608645548543021, 0.22275327648981308, 0.09390628797842587, 0.07739545967449547]"
Mon Aug 14 19:00:00 +0000 2023,0,0,0,0,SINDOnews,https://x.com/SINDOnews/status/1691162775530217472,Nunung mengaku ingin minum es kelapa muda sebelum operasi kanker payudara https://t.co/1MPwqUu7sE;;;;,negatif,Nunung mengaku ingin minum es kelapa muda sebelum operasi kanker payudara httpstco1MPwqUu7sE,nunung mengaku ingin minum es kelapa muda sebelum operasi kanker payudara httpstco1mpwquu7se,"['nunung', 'mengaku', 'ingin', 'minum', 'es', 'kelapa', 'muda', 'sebelum', 'operasi', 'kanker', 'payudara', 'httpstco1mpwquu7se']","['nunung', 'mengaku', 'minum', 'es', 'kelapa', 'muda', 'operasi', 'kanker', 'payudara', 'httpstco1mpwquu7se']","['nunung', 'aku', 'minum', 'es', 'kelapa', 'muda', 'operasi', 'kanker', 'payudara', 'httpstco1mpwquu7se']","['nunung', 'aku', 'minum', 'es', 'kelapa', 'muda', 'operasi', 'kanker', 'payudara', 'httpstco1mpwquu7se']",nunung aku minum es kelapa muda operasi kanker payudara httpstco1mpwquu7se,"[0.33743867355800466, 0.3343266042985788, 0.2646246946233457, 0.39902285733745946, 0.28700484304599166, 0.27671873106898054, 0.2608645548543021, 0.09390628797842587, 0.07739545967449547, 0.46600578295756506]"
Mon Aug 14 04:18:46 +0000 2023,6,0,2,0,CNNIndonesia,https://x.com/CNNIndonesia/status/1690941003535208450,Nunung Jalani Kemoterapi Terakhir Usai Pengangkatan Kanker Payudara,negatif,Nunung Jalani Kemoterapi Terakhir Usai Pengangkatan Kanker Payudara,nunung jalani kemoterapi terakhir usai pengangkatan kanker payudara,"['nunung', 'jalani', 'kemoterapi', 'terakhir', 'usai', 'pengangkatan', 'kanker', 'payudara']","['nunung', 'jalani', 'kemoterapi', 'pengangkatan', 'kanker', 'payudara']","['nunung', 'jalan', 'kemoterapi', 'angkat', 'kanker', 'payudara']","['nunung', 'jalan', 'kemoterapi', 'angkat', 'kanker', 'payudara']",nunung jalan kemoterapi angkat kanker payudara,"[0.33743867355800466, 0.30861899658856623, 0.32925376455262423, 0.22275327648981308, 0.09390628797842587, 0.07739545967449547]"
Sun Aug 13 05:12:06 +0000 2023,0,0,0,0,kompasiana,https://x.com/kompasiana/status/1690592038306332672,Bu Nunung Sang Pejuang Kanker Payudara dan Lingkungan Melalui Merajut Sampah,negatif,Bu Nunung Sang Pejuang Kanker Payudara dan Lingkungan Melalui Merajut Sampah,bu nunung sang pejuang kanker payudara dan lingkungan melalui merajut sampah,"['bu', 'nunung', 'sang', 'pejuang', 'kanker', 'payudara', 'dan', 'lingkungan', 'melalui', 'merajut', 'sampah']","['bu', 'nunung', 'sang', 'pejuang', 'kanker', 'payudara', 'lingkungan', 'merajut', 'sampah']","['bu', 'nunung', 'sang', 'juang', 'kanker', 'payudara', 'lingkung', 'rajut', 'sampah']","['bu', 'nunung', 'sang', 'juang', 'kanker', 'payudara', 'lingkung', 'rajut', 'sampah']",bu nunung sang juang kanker payudara lingkung rajut sampah,"[0.42147657560094964, 0.33743867355800466, 0.3941289488247596, 0.22452729121297255, 0.09390628797842587, 0.07739545967449547, 0.35850502346314456, 0.4165225517902412, 0.466665894260165]"
Thu Jul 27 10:01:15 +0000 2023,1,0,0,2,kumparan,https://x.com/kumparan/status/1684504213286707201,ada inovasi terbaru dalam pengobatan kanker payudara jenis HER2-positif yang disebut lebih nyaman dan dapat memberikan harapan baru bagi pasien.,positif,ada inovasi terbaru dalam pengobatan kanker payudara jenis HER2positif yang disebut lebih nyaman dan dapat memberikan harapan baru bagi pasien,ada inovasi terbaru dalam pengobatan kanker payudara jenis her2positif yang disebut lebih nyaman dan dapat memberikan harapan baru bagi pasien,"['ada', 'inovasi', 'terbaru', 'dalam', 'pengobatan', 'kanker', 'payudara', 'jenis', 'her2positif', 'yang', 'disebut', 'lebih', 'nyaman', 'dan', 'dapat', 'memberikan', 'harapan', 'baru', 'bagi', 'pasien']","['inovasi', 'terbaru', 'pengobatan', 'kanker', 'payudara', 'jenis', 'her2positif', 'nyaman', 'harapan', 'pasien']","['inovasi', 'baru', 'obat', 'kanker', 'payudara', 'jenis', 'her2positif', 'nyaman', 'harap', 'pasien']","['inovasi', 'baru', 'obat', 'kanker', 'payudara', 'jenis', 'her2positif', 'nyaman', 'harap', 'pasien']",inovasi baru obat kanker payudara jenis her2positif nyaman harap pasien,"[0.423690796490698, 0.3203813478976457, 0.22590290685800957, 0.09390628797842587, 0.07739545967449547, 0.2982672267408562, 0.48029507519991915, 0.28215167263245783, 0.31395030875764396, 0.24962669924808753]"
Tue Aug 01 13:20:27 +0000 2023,0,0,0,0,AjiTeguh04,https://x.com/AjiTeguh04/status/1686366280948060160,Tak hanya bayi ibu juga mendapatkan perlindungan dari kanker payudara dengan menyusui.,positif,Tak hanya bayi ibu juga mendapatkan perlindungan dari kanker payudara dengan menyusui,tak hanya bayi ibu juga mendapatkan perlindungan dari kanker payudara dengan menyusui,"['tak', 'hanya', 'bayi', 'ibu', 'juga', 'mendapatkan', 'perlindungan', 'dari', 'kanker', 'payudara', 'dengan', 'menyusui']","['bayi', 'perlindungan', 'kanker', 'payudara', 'menyusui']","['bayi', 'lindung', 'kanker', 'payudara', 'susu']","['bayi', 'lindung', 'kanker', 'payudara', 'susu']",bayi lindung kanker payudara susu,"[0.4059874617537913, 0.29851348620979856, 0.09390628797842587, 0.07739545967449547, 0.3960910964930825]"
Tue Aug 01 14:15:07 +0000 2023,0,0,0,0,tnozpgc,https://x.com/tnozpgc/status/1686380039745773568,Manfaat bagi ibu menyusui membantu uterus kembali ke ukuran normal lebih cepat setelah melahirkan dan dapat membantu mengurangi risiko beberapa penyakit. Termasuk kanker payudara dan ovarium.,positif,Manfaat bagi ibu menyusui membantu uterus kembali ke ukuran normal lebih cepat setelah melahirkan dan dapat membantu mengurangi risiko beberapa penyakit Termasuk kanker payudara dan ovarium,manfaat bagi ibu menyusui membantu uterus kembali ke ukuran normal lebih cepat setelah melahirkan dan dapat membantu mengurangi risiko beberapa penyakit termasuk kanker payudara dan ovarium,"['manfaat', 'bagi', 'ibu', 'menyusui', 'membantu', 'uterus', 'kembali', 'ke', 'ukuran', 'normal', 'lebih', 'cepat', 'setelah', 'melahirkan', 'dan', 'dapat', 'membantu', 'mengurangi', 'risiko', 'beberapa', 'penyakit', 'termasuk', 'kanker', 'payudara', 'dan', 'ovarium']","['manfaat', 'menyusui', 'membantu', 'uterus', 'ukuran', 'normal', 'cepat', 'melahirkan', 'membantu', 'mengurangi', 'risiko', 'penyakit', 'kanker', 'payudara', 'ovarium']","['manfaat', 'susu', 'bantu', 'uterus', 'ukur', 'normal', 'cepat', 'lahir', 'bantu', 'kurang', 'risiko', 'sakit', 'kanker', 'payudara', 'ovarium']","['manfaat', 'susu', 'bantu', 'uterus', 'ukur', 'normal', 'cepat', 'lahir', 'bantu', 'kurang', 'risiko', 'sakit', 'kanker', 'payudara', 'ovarium']",manfaat susu bantu uterus ukur normal cepat lahir bantu kurang risiko sakit kanker payudara ovarium,"[0.2528964354222025, 0.3960910964930825, 0.28730924571876904, 0.3738766049225355, 0.36059197721659514, 0.43788367528256106, 0.23772488230531125, 0.21724603938997988, 0.28730924571876904, 0.2939218296177641, 0.22093357200688113, 0.17878135647325652, 0.09390628797842587, 0.07739545967449547, 0.32731180993020653]"
Fri Aug 18 04:13:37 +0000 2023,0,0,0,0,kawanuniselly,https://x.com/kawanuniselly/status/1692389261985874008,Merayakan Hari Penelitian Kanker Payudara Sedunia pada tanggal 18 Agustus 2023 mari bersama-sama mengambil langkah untuk meningkatkan kesadaran akan pentingnya deteksi dini dan penelitian dalam mengatasi tantangan kanker payudara.,positif,Merayakan Hari Penelitian Kanker Payudara Sedunia pada tanggal 18 Agustus 2023 mari bersamasama mengambil langkah untuk meningkatkan kesadaran akan pentingnya deteksi dini dan penelitian dalam mengatasi tantangan kanker payudara,merayakan hari penelitian kanker payudara sedunia pada tanggal 18 agustus 2023 mari bersamasama mengambil langkah untuk meningkatkan kesadaran akan pentingnya deteksi dini dan penelitian dalam mengatasi tantangan kanker payudara,"['merayakan', 'hari', 'penelitian', 'kanker', 'payudara', 'sedunia', 'pada', 'tanggal', '18', 'agustus', '2023', 'mari', 'bersamasama', 'mengambil', 'langkah', 'untuk', 'meningkatkan', 'kesadaran', 'akan', 'pentingnya', 'deteksi', 'dini', 'dan', 'penelitian', 'dalam', 'mengatasi', 'tantangan', 'kanker', 'payudara']","['merayakan', 'penelitian', 'kanker', 'payudara', 'sedunia', 'tanggal', '18', 'agustus', '2023', 'mari', 'bersamasama', 'mengambil', 'langkah', 'meningkatkan', 'kesadaran', 'deteksi', 'penelitian', 'mengatasi', 'tantangan', 'kanker', 'payudara']","['raya', 'teliti', 'kanker', 'payudara', 'dunia', 'tanggal', '18', 'agustus', '2023', 'mari', 'bersamasama', 'ambil', 'langkah', 'tingkat', 'sadar', 'deteksi', 'teliti', 'atas', 'tantang', 'kanker', 'payudara']","['raya', 'teliti', 'kanker', 'payudara', 'dunia', 'tanggal', '18', 'agustus', '2023', 'mari', 'bersamasama', 'ambil', 'langkah', 'tingkat', 'sadar', 'deteksi', 'teliti', 'atas', 'tantang', 'kanker', 'payudara']",raya teliti kanker payudara dunia tanggal 18 agustus 2023 mari bersamasama ambil langkah tingkat sadar deteksi teliti atas tantang kanker payudara,"[0.3165603075738779, 0.25935127036728983, 0.09390628797842587, 0.07739545967449547, 0.23374512433646394, 0.2338109405169791, 0.22409019109244094, 0.251711814270404, 0.21716600260533853, 0.29934778150080055, 0.3390777643158436, 0.23690118251625408, 0.45421936771678695, 0.21600645718468658, 0.25736756450772913, 0.19947778906820834, 0.25935127036728983, 0.2964373566170664, 0.3815892555030609, 0.09390628797842587, 0.07739545967449547]"
Thu Jul 27 19:47:14 +0000 2023,0,0,0,0,terkenalcoid,https://x.com/terkenalcoid/status/1684651681731207171,Tolong! Ibu di Cikarang Ini Sakit Kanker Payudara Stadium 4 Butuh Bantuan,negatif,Tolong Ibu di Cikarang Ini Sakit Kanker Payudara Stadium 4 Butuh Bantuan,tolong ibu di cikarang ini sakit kanker payudara stadium 4 butuh bantuan,"['tolong', 'ibu', 'di', 'cikarang', 'ini', 'sakit', 'kanker', 'payudara', 'stadium', '4', 'butuh', 'bantuan']","['tolong', 'cikarang', 'sakit', 'kanker', 'payudara', 'stadium', '4', 'butuh', 'bantuan']","['tolong', 'cikarang', 'sakit', 'kanker', 'payudara', 'stadium', '4', 'butuh', 'bantu']","['tolong', 'cikarang', 'sakit', 'kanker', 'payudara', 'stadium', '4', 'butuh', 'bantu']",tolong cikarang sakit kanker payudara stadium 4 butuh bantu,"[0.26797519378488677, 0.403166944638544, 0.17878135647325652, 0.09390628797842587, 0.07739545967449547, 0.26994927940449986, 0, 0.2563282524472945, 0.28730924571876904]"
Mon Aug 14 11:30:00 +0000 2023,0,0,0,0,celebterkini,https://x.com/celebterkini/status/1691049527954771968,Sembuh dari Kanker Payudara Nunung Siap Kembali dengan Srimulat,positif,Sembuh dari Kanker Payudara Nunung Siap Kembali dengan Srimulat,sembuh dari kanker payudara nunung siap kembali dengan srimulat,"['sembuh', 'dari', 'kanker', 'payudara', 'nunung', 'siap', 'kembali', 'dengan', 'srimulat']","['sembuh', 'kanker', 'payudara', 'nunung', 'srimulat']","['sembuh', 'kanker', 'payudara', 'nunung', 'srimulat']","['sembuh', 'kanker', 'payudara', 'nunung', 'srimulat']",sembuh kanker payudara nunung srimulat,"[0.22642399274539, 0.09390628797842587, 0.07739545967449547, 0.33743867355800466, 0.43575815739684476]"
